kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
triton,torch.float16,2048,32,4,0.668212890625,0.7095,
triton,torch.float16,2048,32,4,0.7666015625,0.9302,
triton,torch.float16,2048,32,4,0.8310546875,1.1638,
triton,torch.float16,2048,32,4,0.875,1.4056,
triton,torch.float16,2048,32,4,0.916259765625,1.7850,
triton,torch.float16,2048,32,4,0.943359375,1.9164,
triton,torch.float16,2048,32,4,0.97119140625,2.0012,
triton,torch.float16,2048,32,4,0.980224609375,1.9781,
triton,torch.float16,2048,32,4,0.9892578125,2.0464,
triton,torch.float16,2048,64,4,0.4658203125,0.9630,
triton,torch.float16,2048,64,4,0.6279296875,1.2493,
triton,torch.float16,2048,64,4,0.6923828125,1.3752,
triton,torch.float16,2048,64,4,0.7802734375,1.7434,
triton,torch.float16,2048,64,4,0.8388671875,1.8095,
triton,torch.float16,2048,64,4,0.884765625,1.9228,
triton,torch.float16,2048,64,4,0.9384765625,1.8076,
triton,torch.float16,2048,64,4,0.9482421875,2.0082,
triton,torch.float16,2048,64,4,0.978515625,2.0562,
triton,torch.float16,2048,64,4,0.986328125,2.0035,
triton,torch.float16,2048,64,4,0.9921875,2.0440,
triton,torch.float16,2048,16,8,0.5001220703125,0.1496,
triton,torch.float16,2048,16,8,0.592041015625,0.1806,
triton,torch.float16,2048,16,8,0.678466796875,0.2220,
triton,torch.float16,2048,16,8,0.7613525390625,0.2900,
triton,torch.float16,2048,16,8,0.82635498046875,0.3818,
triton,torch.float16,2048,16,8,0.87506103515625,0.4999,
triton,torch.float16,2048,16,8,0.91851806640625,0.6964,
triton,torch.float16,2048,16,8,0.9483642578125,0.9544,
triton,torch.float16,2048,16,8,0.96990966796875,1.3357,
triton,torch.float16,2048,16,8,0.98272705078125,1.7563,
triton,torch.float16,2048,16,8,0.99053955078125,2.2997,
triton,torch.float16,2048,32,8,0.495361328125,0.5094,
triton,torch.float16,2048,32,8,0.594970703125,0.6146,
triton,torch.float16,2048,32,8,0.67529296875,0.7382,
triton,torch.float16,2048,32,8,0.758056640625,0.9315,
triton,torch.float16,2048,32,8,0.821533203125,1.1779,
triton,torch.float16,2048,32,8,0.8818359375,1.5612,
triton,torch.float16,2048,32,8,0.917236328125,1.9215,
triton,torch.float16,2048,32,8,0.947998046875,2.5304,
triton,torch.float16,2048,32,8,0.973388671875,3.3704,
triton,torch.float16,2048,32,8,0.980712890625,3.7374,
triton,torch.float16,2048,32,8,0.989013671875,3.7927,
triton,torch.float16,2048,64,8,0.4921875,1.0575,
triton,torch.float16,2048,64,8,0.6103515625,1.2952,
triton,torch.float16,2048,64,8,0.708984375,1.6002,
triton,torch.float16,2048,64,8,0.76171875,1.8127,
triton,torch.float16,2048,64,8,0.8017578125,2.0480,
triton,torch.float16,2048,64,8,0.8828125,2.7681,
triton,torch.float16,2048,64,8,0.9091796875,3.0891,
triton,torch.float16,2048,64,8,0.9521484375,3.6078,
triton,torch.float16,2048,64,8,0.96875,3.8014,
triton,torch.float16,2048,64,8,0.9833984375,3.8320,
triton,torch.float16,2048,64,8,0.9873046875,3.8631,
triton,torch.float16,2048,16,16,0.4945068359375,0.1403,
triton,torch.float16,2048,16,16,0.5928955078125,0.1719,
triton,torch.float16,2048,16,16,0.6788330078125,0.2102,
triton,torch.float16,2048,16,16,0.75628662109375,0.2687,
triton,torch.float16,2048,16,16,0.823486328125,0.3562,
triton,torch.float16,2048,16,16,0.88092041015625,0.4915,
triton,torch.float16,2048,16,16,0.921630859375,0.6826,
triton,torch.float16,2048,16,16,0.94964599609375,0.9335,
triton,torch.float16,2048,16,16,0.9683837890625,1.2671,
triton,torch.float16,2048,16,16,0.9814453125,1.6781,
triton,torch.float16,2048,16,16,0.98992919921875,2.1845,
triton,torch.float16,2048,32,16,0.489990234375,0.4768,
triton,torch.float16,2048,32,16,0.59765625,0.5834,
triton,torch.float16,2048,32,16,0.685302734375,0.7167,
triton,torch.float16,2048,32,16,0.75634765625,0.8699,
triton,torch.float16,2048,32,16,0.829833984375,1.1499,
triton,torch.float16,2048,32,16,0.882080078125,1.5018,
