kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch_custom,torch.bfloat16,2048,16,128,0.82464599609375,,OOM
torch_custom,torch.bfloat16,2048,16,128,0.87646484375,,OOM
torch_custom,torch.bfloat16,2048,16,128,0.92010498046875,0.0165,
torch_custom,torch.bfloat16,2048,16,128,0.94744873046875,0.0255,
torch_custom,torch.bfloat16,2048,16,128,0.96759033203125,0.0419,
torch_custom,torch.bfloat16,2048,16,128,0.9808349609375,0.0746,
torch_custom,torch.bfloat16,2048,16,128,0.98944091796875,0.1340,
torch_custom,torch.bfloat16,2048,32,128,0.50341796875,,OOM
torch_custom,torch.bfloat16,2048,32,128,0.5908203125,,OOM
torch_custom,torch.bfloat16,2048,32,128,0.673828125,,OOM
torch_custom,torch.bfloat16,2048,32,128,0.750244140625,,OOM
torch_custom,torch.bfloat16,2048,32,128,0.825439453125,0.0149,
torch_custom,torch.bfloat16,2048,32,128,0.874755859375,0.0213,
torch_custom,torch.bfloat16,2048,32,128,0.9228515625,0.0348,
torch_custom,torch.bfloat16,2048,32,128,0.94580078125,0.0530,
torch_custom,torch.bfloat16,2048,32,128,0.9677734375,0.0890,
torch_custom,torch.bfloat16,2048,32,128,0.9794921875,0.1391,
torch_custom,torch.bfloat16,2048,32,128,0.991455078125,0.3123,
torch_custom,torch.bfloat16,2048,64,128,0.498046875,,OOM
torch_custom,torch.bfloat16,2048,64,128,0.611328125,0.0138,
torch_custom,torch.bfloat16,2048,64,128,0.673828125,0.0166,
torch_custom,torch.bfloat16,2048,64,128,0.7265625,0.0199,
torch_custom,torch.bfloat16,2048,64,128,0.8212890625,0.0307,
torch_custom,torch.bfloat16,2048,64,128,0.8681640625,0.0417,
torch_custom,torch.bfloat16,2048,64,128,0.912109375,0.0674,
torch_custom,torch.bfloat16,2048,64,128,0.947265625,0.1118,
torch_custom,torch.bfloat16,2048,64,128,0.9697265625,0.1933,
torch_custom,torch.bfloat16,2048,64,128,0.98046875,0.2910,
torch_custom,torch.bfloat16,2048,64,128,0.984375,0.3828,
torch_custom,torch.bfloat16,2048,16,256,0.49676513671875,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.5958251953125,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.67974853515625,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.7578125,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.82208251953125,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.8797607421875,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.91680908203125,,OOM
torch_custom,torch.bfloat16,2048,16,256,0.94677734375,0.0248,
torch_custom,torch.bfloat16,2048,16,256,0.96832275390625,0.0427,
torch_custom,torch.bfloat16,2048,16,256,0.98065185546875,0.0695,
torch_custom,torch.bfloat16,2048,16,256,0.98992919921875,0.1353,
torch_custom,torch.bfloat16,2048,32,256,0.486572265625,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.604248046875,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.673583984375,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.76318359375,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.82177734375,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.8779296875,,OOM
torch_custom,torch.bfloat16,2048,32,256,0.92333984375,0.0351,
torch_custom,torch.bfloat16,2048,32,256,0.9501953125,0.0541,
torch_custom,torch.bfloat16,2048,32,256,0.969482421875,0.0914,
torch_custom,torch.bfloat16,2048,32,256,0.981201171875,0.1444,
torch_custom,torch.bfloat16,2048,32,256,0.98681640625,0.2005,
torch_custom,torch.bfloat16,2048,64,256,0.5048828125,,OOM
torch_custom,torch.bfloat16,2048,64,256,0.6220703125,,OOM
torch_custom,torch.bfloat16,2048,64,256,0.6669921875,,OOM
torch_custom,torch.bfloat16,2048,64,256,0.7626953125,,OOM
torch_custom,torch.bfloat16,2048,64,256,0.83984375,0.0342,
torch_custom,torch.bfloat16,2048,64,256,0.8837890625,0.0474,
torch_custom,torch.bfloat16,2048,64,256,0.91796875,0.0667,
torch_custom,torch.bfloat16,2048,64,256,0.951171875,0.1158,
torch_custom,torch.bfloat16,2048,64,256,0.966796875,0.1663,
torch_custom,torch.bfloat16,2048,64,256,0.978515625,0.2444,
torch_custom,torch.bfloat16,2048,64,256,0.9931640625,0.5867,
